mes,indice_coincidente_JP,empleo_total_EE,nómina_en_manufactura,exportaciones,importaciones,indice_de_actividad_económica_EU,registro_en_hoteles,horas_trabajadas_manufactura,ventas_al_detalle,generación_energía_eléctrica,ventas_de_cemento,indice_de_precios,indice_coincidente_de_turismo_JP,indice_coincidente_de_construcción_JP,registro_de_paradores,empleo_en_turismo,ventas_materiales_de_construcción,empleo_en_construcción,empleo_en_manufactura,indice_coincidente_de_manufactura_JP,consumo_de_gasolina,producción_de_cemento,indice_de_actividad_económica_BGF,valor_permisos_de_construcción
1980M11,2.29975,23.46897,7443.73673,116041.41842,220927.91670,1.11434,-1732.84906,186.34602,40143.68711,33.27670,-125.31574,-0.01297,1.15301,8.32355,N/A,-14.28918,N/A,4991.98860,3665.39215,1.40105,N/A,110.85093,3.11413,6616.91524
1980M10,1.98606,24.38951,3150.09326,45159.81213,110385.07861,0.78292,592.87542,57.90153,86114.78853,19.30199,290.29651,-0.01630,0.93955,8.46664,N/A,2.56593,N/A,5512.22114,2743.07259,1.10099,N/A,236.92120,3.06104,11161.27822
1980M09,1.57154,22.10416,3996.55469,37722.05760,73879.82839,0.35113,-1864.53388,107.42845,60160.70955,18.61715,222.08523,-0.01631,0.62549,8.00805,N/A,217.36119,N/A,5119.43203,1905.00483,0.90039,N/A,185.72377,3.10678,8869.59644
1980M08,1.35634,20.81418,3008.44943,35502.73125,41737.11600,0.01902,1446.08532,62.93217,68322.94930,16.12397,209.67164,-0.01952,0.11092,7.64817,N/A,411.10690,N/A,4925.87188,1218.31660,0.79935,N/A,85.11318,3.35159,4417.06468
1980M07,1.44058,18.72067,2282.07504,58795.11847,10171.32130,-0.11335,2146.90971,4.41721,66949.54271,28.12408,324.47526,-0.02083,-0.40409,7.68738,N/A,-147.18835,N/A,4448.75181,-404.87910,0.99794,N/A,205.00863,3.19566,1922.50926
1980M06,1.52440,20.12457,3709.70588,-57630.76932,113758.50213,0.05406,3626.10480,48.88763,53355.99753,25.31901,186.91397,-0.02273,0.18054,8.52597,N/A,-129.51914,N/A,4854.24490,2678.52138,1.29627,N/A,89.31852,3.23917,1576.52245
1980M05,1.80789,18.72666,6235.59868,25660.62564,76551.63785,0.32129,2138.81952,103.34746,91324.30492,23.81006,135.00319,-0.02402,0.66489,7.66417,N/A,-9.87887,N/A,4354.48995,1984.62477,1.29438,N/A,175.37432,3.18229,-2943.81833
1980M04,2.19116,19.32758,3232.98157,-45637.69421,94017.83004,0.88839,-3534.82513,86.80034,75503.04435,10.69834,430.45685,-0.01892,1.44904,6.10216,N/A,118.73999,N/A,3294.58826,1661.51716,1.19235,N/A,189.57378,3.42514,-3607.54782
1980M03,2.67429,15.12782,5118.03455,-25407.92441,17780.58961,1.35542,5670.27529,90.24911,89255.09063,9.28477,167.18787,-0.02351,2.13305,4.64006,N/A,274.34511,N/A,2201.60756,796.26931,1.49024,N/A,239.79296,3.46783,19547.92196
1980M02,3.05735,14.62773,7294.91269,-6284.90838,472959.70202,1.72240,6843.25254,133.69595,104470.73596,68.37019,458.90583,-0.02730,2.51699,3.57792,N/A,284.94321,N/A,1801.59013,2761.93917,1.88807,N/A,233.01651,3.21044,5834.80680
1980M01,3.04039,14.52752,7682.73154,51986.70651,-259344.18445,1.88936,4560.19461,58.14235,103345.58387,31.25537,616.51904,-0.03119,3.30091,0.31578,N/A,312.53890,N/A,1478.56130,3951.57854,2.18588,N/A,710.69978,3.65302,15546.07168
